pickup_datetime,dropoff_datetime,trip_distance,passenger_count,payment_amount,duration
1/01/16 1:56,1/01/16 2:04,1.59,1,10.8,8
1/01/16 1:56,1/01/16 2:20,5.08,3,21.3,24
1/01/16 1:56,1/01/16 2:12,3.11,1,17.6,16
1/01/16 1:56,1/01/16 2:35,6.9,2,35.75,39
1/01/16 1:57,1/01/16 2:04,2.11,1,10.98,7
1/01/16 1:57,1/01/16 2:04,1.28,1,9.96,7
1/01/16 1:57,1/01/16 2:06,1.96,1,12.3,9
1/01/16 1:58,1/01/16 2:07,0.9,1,9.8,9
1/01/16 1:58,1/01/16 2:03,1.5,3,8.8,5
1/01/16 1:58,1/01/16 2:11,3.5,4,16.55,13
1/01/16 1:58,1/01/16 2:12,3.89,4,17.76,14
1/01/16 1:58,1/01/16 2:07,2.5,2,11.8,9
1/01/16 1:58,1/01/16 2:03,0.87,1,7.56,5
1/01/16 1:59,1/01/16 2:19,4.7,1,21.3,20
1/01/16 1:59,1/01/16 2:07,1.52,1,9.8,8
1/01/16 1:59,1/01/16 2:20,5.1,1,19.8,21
1/01/16 2:00,1/01/16 2:10,1.8,1,12.35,10
1/01/16 2:00,1/01/16 2:16,4.65,1,17.8,16
1/01/16 2:01,1/01/16 2:13,1.6,1,14.04,12
1/01/16 2:01,1/01/16 2:06,1.15,1,8.16,5
1/01/16 2:01,1/01/16 2:20,4.7,2,23.5,19
1/01/16 2:01,1/01/16 2:14,2.1,1,13.56,13
1/01/16 2:01,1/01/16 2:13,1,3,9.8,12
1/01/16 2:02,1/01/16 2:22,4.61,3,22.56,20
1/01/16 2:02,1/01/16 2:08,1.63,1,8.8,6
1/01/16 2:02,1/01/16 2:06,1.1,1,7.55,4
1/01/16 2:02,1/01/16 2:13,1,1,9.3,11
1/01/16 2:03,1/01/16 2:20,3,4,15.3,17
1/01/16 2:03,1/01/16 2:15,2,2,11.3,12
1/01/16 2:03,1/01/16 2:07,1.41,1,7.3,4
1/01/16 2:04,1/01/16 2:09,0.8,2,8.5,5
1/01/16 2:04,1/01/16 2:25,2.6,2,18.55,21
1/01/16 2:04,1/01/16 2:28,5.8,1,27.95,24
1/01/16 2:04,1/01/16 2:16,1.47,2,10.3,12
1/01/16 2:05,1/01/16 2:20,3.01,1,15.8,15
1/01/16 2:05,1/01/16 2:26,8.3,2,32.15,21
1/01/16 2:05,1/01/16 2:19,4.1,1,16.8,14
1/01/16 2:06,1/01/16 2:27,2.88,1,16.8,21
1/01/16 2:06,1/01/16 2:33,6.62,1,30.96,27
1/01/16 2:06,1/01/16 2:26,4,1,16.8,20
1/01/16 2:06,1/01/16 2:19,2.7,1,12.8,13
1/01/16 2:07,1/01/16 2:23,7.04,1,23.3,16
1/01/16 2:07,1/01/16 2:17,3.3,1,13.3,10
1/01/16 2:07,1/01/16 2:16,1.3,3,9.8,9
1/01/16 2:07,1/01/16 2:25,3.68,2,18.96,18
1/01/16 2:08,1/01/16 2:19,3.6,1,14.3,11
1/01/16 2:08,1/01/16 2:18,2.16,1,12,10
1/01/16 2:08,1/01/16 2:18,2.24,1,11.8,10
1/01/16 2:08,1/01/16 2:14,1.9,1,10.56,6
1/01/16 2:09,1/01/16 2:26,3.1,2,18.35,17
1/01/16 2:09,1/01/16 2:28,3.9,1,23.14,19
1/01/16 2:09,1/01/16 2:25,1.79,1,15.38,16
1/01/16 2:09,1/01/16 2:29,3.9,2,22.8,20
1/01/16 2:10,1/01/16 2:44,9.3,2,44.84,34
1/01/16 2:10,1/01/16 2:46,8.96,1,32.8,36
1/01/16 2:10,1/01/16 2:16,0.76,1,6.8,6
1/01/16 2:10,1/01/16 2:35,4.6,1,20.3,25
1/01/16 2:10,1/01/16 2:29,5,1,21.96,19
1/01/16 2:11,1/01/16 2:27,1.62,2,12.8,16
1/01/16 2:11,1/01/16 2:31,4.02,2,17.3,20
1/01/16 2:11,1/01/16 2:24,5.9,1,20.3,13
1/01/16 2:11,1/01/16 2:24,2.7,1,15.95,13
1/01/16 2:11,1/01/16 2:24,1.72,3,11.3,13
1/01/16 2:12,1/01/16 2:21,1.72,1,9.8,9
1/01/16 2:12,1/01/16 2:28,3,1,14.8,16
1/01/16 2:13,1/01/16 2:29,4.6,1,17.8,16
1/01/16 2:13,1/01/16 2:25,3,1,12.8,12
1/01/16 2:13,1/01/16 2:37,9.44,3,37.88,24
1/01/16 2:13,1/01/16 2:18,0.9,4,7.3,5
1/01/16 2:14,1/01/16 2:27,2.3,3,14.75,13
1/01/16 2:14,1/01/16 2:22,1.4,1,11,8
1/01/16 2:14,1/01/16 2:42,6.4,1,30.95,28
1/01/16 2:14,1/01/16 2:34,4.19,1,23.79,20
1/01/16 2:14,1/01/16 2:20,0.8,1,7.8,6
1/01/16 2:15,1/01/16 2:31,2.7,2,15.95,16
1/01/16 2:15,1/01/16 2:30,2.01,2,12.8,15
1/01/16 2:15,1/01/16 2:21,0.9,1,7.3,6
1/01/16 2:15,1/01/16 2:29,2.8,2,13.3,14
1/01/16 2:16,1/01/16 2:30,3.12,2,16.56,14
1/01/16 2:16,1/01/16 2:31,2.05,1,13.3,15
1/01/16 2:17,1/01/16 2:30,2.77,1,15.36,13
1/01/16 2:17,1/01/16 2:47,6.4,1,30.95,30
1/01/16 2:17,1/01/16 2:42,3.93,1,21.96,25
1/01/16 2:18,1/01/16 2:26,2.01,1,10.3,8
1/01/16 2:18,1/01/16 2:36,7.39,1,29.34,18
1/01/16 2:19,1/01/16 2:30,1.9,1,10.8,11
1/01/16 2:19,1/01/16 2:37,3.18,2,19.12,18
1/01/16 2:19,1/01/16 3:00,15.2,2,57.3,41
1/01/16 2:19,1/01/16 2:35,6.8,1,26.76,16
1/01/16 2:19,1/01/16 2:37,3.17,1,17.76,18
1/01/16 2:20,1/01/16 2:30,1.7,2,12.35,10
1/01/16 2:21,1/01/16 2:40,3.54,1,21.84,19
1/01/16 2:21,1/01/16 2:46,6.7,2,24.3,25
1/01/16 2:21,1/01/16 2:37,3.3,1,14.8,16
1/01/16 2:21,1/01/16 2:26,1.16,1,7.3,5
1/01/16 2:22,1/01/16 2:28,1.4,1,9.35,6
1/01/16 2:22,1/01/16 2:37,3.8,2,18.8,15
1/01/16 2:22,1/01/16 2:41,6.41,1,22.3,19
1/01/16 2:22,1/01/16 2:39,4.1,1,16.8,17
1/01/16 2:22,1/01/16 2:29,1.4,1,7.8,7
1/01/16 2:23,1/01/16 2:29,1.4,1,8.3,6
1/01/16 2:23,1/01/16 2:31,1.9,1,12.74,8
1/01/16 2:23,1/01/16 2:28,1.02,1,7.8,5
1/01/16 2:23,1/01/16 2:37,2.1,1,14.16,14
1/01/16 2:24,1/01/16 2:43,1.71,1,14.3,19
1/01/16 2:24,1/01/16 2:31,1.8,1,11.15,7
1/01/16 2:24,1/01/16 2:38,4.23,1,17.8,14
1/01/16 2:24,1/01/16 2:34,2.9,3,11.8,10
1/01/16 2:25,1/01/16 2:32,2.1,1,13.8,7
1/01/16 2:25,1/01/16 2:34,1.2,3,8.8,9
1/01/16 2:25,1/01/16 2:38,1.87,1,14.3,13
1/01/16 2:25,1/01/16 2:30,1.4,1,7.8,5
1/01/16 2:25,1/01/16 2:32,1.2,2,7.8,7
1/01/16 2:26,1/01/16 2:40,1.85,2,11.8,14
1/01/16 2:26,1/01/16 2:36,1.7,1,10.3,10
1/01/16 2:27,1/01/16 2:35,1.71,2,11.76,8
1/01/16 2:27,1/01/16 2:59,7.1,1,33.8,32
1/01/16 2:27,1/01/16 2:40,2.7,2,12.3,13
1/01/16 2:28,1/01/16 2:45,3.36,1,19.24,17
1/01/16 2:28,1/01/16 2:45,2.92,2,17.76,17
1/01/16 2:28,1/01/16 2:45,4.97,1,18.3,17
1/01/16 2:28,1/01/16 2:32,1.01,1,7.56,4
1/01/16 2:29,1/01/16 2:39,4.38,1,18.96,10
1/01/16 2:29,1/01/16 2:36,1.7,1,9.95,7
1/01/16 2:29,1/01/16 2:49,10.1,2,30.8,20
1/01/16 2:30,1/01/16 2:37,2.2,1,10.3,7
1/01/16 2:30,1/01/16 2:47,4.2,1,17.3,17
1/01/16 2:30,1/01/16 2:39,2.82,1,11.8,9
1/01/16 2:30,1/01/16 2:47,3.15,1,18.59,17
1/01/16 2:31,1/01/16 2:43,4.37,1,19.56,12
1/01/16 2:31,1/01/16 3:03,6.2,2,33.5,32
1/01/16 2:31,1/01/16 2:36,0.83,4,7.56,5
1/01/16 2:31,1/01/16 2:46,2.91,2,16.62,15
1/01/16 2:32,1/01/16 2:40,2.1,1,9.8,8
1/01/16 2:32,1/01/16 2:40,1.2,2,10.35,8
1/01/16 2:32,1/01/16 2:52,2.76,2,14.3,20
1/01/16 2:33,1/01/16 2:51,4.2,2,23.1,18
1/01/16 2:33,1/01/16 2:48,2.9,3,15.95,15
1/01/16 2:33,1/01/16 2:40,2.7,1,14.04,7
1/01/16 2:33,1/01/16 2:46,2.5,3,12.3,13
1/01/16 2:33,1/01/16 2:48,3.3,1,17.75,15
1/01/16 2:34,1/01/16 2:42,1.8,2,9.8,8
1/01/16 2:34,1/01/16 2:47,0.7,2,12.35,13
1/01/16 2:34,1/01/16 2:45,1.6,1,10.3,11
1/01/16 2:34,1/01/16 2:51,4.1,2,20.76,17
1/01/16 2:35,1/01/16 2:41,1.5,4,9.95,6
1/01/16 2:35,1/01/16 2:41,1.2,1,8.76,6
1/01/16 2:35,1/01/16 2:45,2.2,1,13.35,10
1/01/16 2:35,1/01/16 3:06,6.7,1,26.8,31
1/01/16 2:36,1/01/16 3:02,7.93,1,30.3,26
1/01/16 2:36,1/01/16 3:11,15.02,1,49.84,35
1/01/16 2:36,1/01/16 2:47,3.09,2,15.36,11
1/01/16 2:36,1/01/16 3:07,5.9,1,26.3,31
1/01/16 2:37,1/01/16 2:52,3.4,2,15.3,15
1/01/16 2:37,1/01/16 2:59,5.63,1,21.3,22
1/01/16 2:38,1/01/16 2:59,10.76,1,31.8,21
1/01/16 2:38,1/01/16 2:45,1.3,2,10.35,7
1/01/16 2:39,1/01/16 2:46,1.45,1,9.5,7
1/01/16 2:39,1/01/16 2:45,1.24,2,8.8,6
1/01/16 2:39,1/01/16 2:48,1.2,1,8.3,9
1/01/16 2:40,1/01/16 3:00,5.6,3,21.3,20
1/01/16 2:40,1/01/16 2:50,1.8,1,12.35,10
1/01/16 2:40,1/01/16 3:06,10.4,1,40.55,26
1/01/16 2:41,1/01/16 2:51,1.1,1,9.8,10
1/01/16 2:41,1/01/16 2:59,1.95,1,13.3,18
1/01/16 2:41,1/01/16 3:07,4.9,3,28.5,26
1/01/16 2:42,1/01/16 2:56,2.5,1,15.35,14
1/01/16 2:42,1/01/16 3:09,6.25,1,23.8,27
1/01/16 2:43,1/01/16 3:05,2.88,1,17.3,22
1/01/16 2:43,1/01/16 2:53,2.17,1,12.8,10
1/01/16 2:43,1/01/16 2:54,2.56,2,14.16,11
1/01/16 2:43,1/01/16 3:06,14.44,2,71.31,23
1/01/16 2:43,1/01/16 2:51,1.1,1,7.8,8
1/01/16 2:44,1/01/16 2:56,2.7,1,13.8,12
1/01/16 2:44,1/01/16 2:57,4.5,1,15.8,13
1/01/16 2:44,1/01/16 3:29,9.92,1,37.3,45
1/01/16 2:44,1/01/16 2:50,0.69,2,6.8,6
1/01/16 2:45,1/01/16 2:52,2.7,2,10.8,7
1/01/16 2:45,1/01/16 2:58,5.16,1,21.36,13
1/01/16 2:45,1/01/16 2:52,1.18,1,9.36,7
1/01/16 2:46,1/01/16 2:52,1.3,1,9.95,6
1/01/16 2:46,1/01/16 3:05,4.9,1,24.1,19
1/01/16 2:46,1/01/16 2:50,0.8,1,6.3,4
1/01/16 2:47,1/01/16 2:52,0.8,4,8.8,5
1/01/16 2:47,1/01/16 3:00,3.3,2,14.3,13
1/01/16 2:47,1/01/16 2:51,0.75,1,5.8,4
1/01/16 2:47,1/01/16 2:58,2.4,1,11.8,11
1/01/16 2:47,1/01/16 2:57,2.79,1,14.16,10
1/01/16 2:48,1/01/16 3:03,7.8,2,23.8,15
1/01/16 2:48,1/01/16 3:01,3.3,1,14.3,13
1/01/16 2:49,1/01/16 2:58,1.31,2,9.8,9
1/01/16 2:49,1/01/16 2:55,1.5,1,9.96,6
1/01/16 2:49,1/01/16 3:03,3.57,1,17.76,14
1/01/16 2:49,1/01/16 2:56,1.1,1,9.36,7
1/01/16 2:49,1/01/16 2:53,1.04,1,6.8,4
1/01/16 2:50,1/01/16 3:09,7.1,1,28.55,19
1/01/16 2:50,1/01/16 2:57,2.2,4,12,7
1/01/16 2:50,1/01/16 3:00,3.56,1,13.3,10
1/01/16 2:50,1/01/16 2:58,2,2,11.75,8
1/01/16 2:51,1/01/16 3:10,3.6,1,19.8,19
1/01/16 2:51,1/01/16 2:59,1.8,1,10.3,8
1/01/16 2:51,1/01/16 3:39,20.6,1,73.56,48
1/01/16 2:52,1/01/16 3:19,12.43,1,37.3,27
1/01/16 2:52,1/01/16 3:08,4.39,1,19,16
1/01/16 2:52,1/01/16 3:10,5.05,2,22.8,18
1/01/16 2:52,1/01/16 3:04,3.21,1,13.3,12
1/01/16 2:53,1/01/16 3:03,1.93,1,10.8,10
1/01/16 2:53,1/01/16 3:14,4.84,2,24.12,21
1/01/16 2:53,1/01/16 3:09,3.43,1,17.76,16
1/01/16 2:53,1/01/16 3:07,2.52,1,12.8,14
1/01/16 2:54,1/01/16 2:59,0.77,1,8.16,5
1/01/16 2:54,1/01/16 3:16,5,1,20.8,22
1/01/16 2:54,1/01/16 2:58,0.8,1,7.55,4
1/01/16 2:54,1/01/16 3:11,11.5,2,33.3,17
1/01/16 2:55,1/01/16 2:59,0.7,2,8.8,4
1/01/16 2:55,1/01/16 3:19,7.5,2,31.55,24
1/01/16 2:56,1/01/16 3:20,5.74,1,23.3,24
1/01/16 2:56,1/01/16 3:37,7.08,1,30.3,41
1/01/16 2:56,1/01/16 3:12,2.8,2,14.3,16
1/01/16 2:56,1/01/16 3:08,2.04,2,11.3,12
1/01/16 2:57,1/01/16 3:24,10.6,4,42.25,27
1/01/16 2:57,1/01/16 3:29,11.16,1,49.61,32
1/01/16 2:57,1/01/16 3:08,4.2,2,19.1,11
1/01/16 2:57,1/01/16 3:07,1.84,3,11.76,10
1/01/16 2:58,1/01/16 3:25,12.18,1,37.8,27
1/01/16 2:58,1/01/16 3:11,1.79,1,11.3,13
1/01/16 2:59,1/01/16 3:12,5,1,21.8,13
1/01/16 2:59,1/01/16 3:05,1.03,1,9.49,6
1/01/16 2:59,1/01/16 3:18,7.5,1,25.3,19
1/01/16 2:59,1/01/16 3:04,0.6,1,6.3,5
1/01/16 3:00,1/01/16 3:10,1.2,1,9.8,10
1/01/16 3:00,1/01/16 3:08,2.1,1,10.3,8
1/01/16 3:00,1/01/16 3:15,4.02,3,19.75,15
1/01/16 3:01,1/01/16 3:10,1.1,4,9.3,9
1/01/16 3:01,1/01/16 3:06,1,1,6.8,5
1/01/16 3:01,1/01/16 3:07,2.2,1,9.3,6
1/01/16 3:01,1/01/16 3:18,3.41,1,15.8,17
1/01/16 3:02,1/01/16 3:12,2,2,12.95,10
1/01/16 3:02,1/01/16 3:20,3.6,2,18.95,18
1/01/16 3:03,1/01/16 3:15,3.12,2,17.25,12
1/01/16 3:03,1/01/16 3:16,3.1,1,14.8,13
1/01/16 3:03,1/01/16 3:17,2.36,1,15.36,14
1/01/16 3:03,1/01/16 3:15,2.03,3,11.3,12
1/01/16 3:03,1/01/16 3:15,2.89,1,15.36,12
1/01/16 3:04,1/01/16 3:19,4.51,1,16.8,15
1/01/16 3:04,1/01/16 3:12,1.6,3,11.75,8
1/01/16 3:04,1/01/16 3:27,3,1,16.3,23
1/01/16 3:04,1/01/16 3:17,2.3,2,14.15,13
1/01/16 3:05,1/01/16 3:21,6,1,21.3,16
1/01/16 3:06,1/01/16 3:48,7.23,2,30.8,42
1/01/16 3:06,1/01/16 3:19,2.98,1,15.3,13
1/01/16 3:06,1/01/16 3:25,3.97,1,18.3,19
1/01/16 3:06,1/01/16 3:10,0.79,3,7.56,4
1/01/16 3:07,1/01/16 3:31,3.79,1,23.16,24
1/01/16 3:07,1/01/16 3:16,0.91,1,8.8,9
1/01/16 3:07,1/01/16 3:18,3.14,1,12.3,11
1/01/16 3:08,1/01/16 3:37,7.6,1,30.8,29
1/01/16 3:08,1/01/16 3:15,1.26,1,9.96,7
1/01/16 3:08,1/01/16 3:20,2.4,1,11.9,12
1/01/16 3:09,1/01/16 3:25,7.86,1,27.3,16
1/01/16 3:09,1/01/16 3:15,1.1,2,7.8,6
1/01/16 3:09,1/01/16 3:20,2.07,1,11.3,11
1/01/16 3:10,1/01/16 3:37,6.3,1,32.2,27
1/01/16 3:10,1/01/16 3:15,0.94,1,7.8,5
1/01/16 3:11,1/01/16 3:22,2.12,1,12.3,11
1/01/16 3:11,1/01/16 3:29,4.55,1,18.8,18
1/01/16 3:11,1/01/16 3:21,2.75,1,11.8,10
1/01/16 3:12,1/01/16 3:44,5.21,1,31,32
1/01/16 3:12,1/01/16 3:20,1.33,3,9.96,8
1/01/16 3:12,1/01/16 3:33,10.65,1,35.34,21
1/01/16 3:13,1/01/16 3:46,8.6,1,36.78,33
1/01/16 3:13,1/01/16 3:29,3.3,2,19.75,16
1/01/16 3:13,1/01/16 3:26,2.8,1,12.8,13
1/01/16 3:14,1/01/16 3:26,2.3,1,12.3,12
1/01/16 3:14,1/01/16 3:19,0.6,1,6.3,5
1/01/16 3:15,1/01/16 3:22,1,1,8.3,7
1/01/16 3:15,1/01/16 3:37,11.3,1,33.8,22
1/01/16 3:15,1/01/16 3:25,1.9,1,12.35,10
1/01/16 3:15,1/01/16 3:22,1.3,1,8.3,7
1/01/16 3:16,1/01/16 3:21,0.92,1,6.8,5
1/01/16 3:16,1/01/16 3:24,2.84,1,12.3,8
1/01/16 3:16,1/01/16 3:22,1.94,1,11.16,6
1/01/16 3:16,1/01/16 3:34,5.7,1,26,18
1/01/16 3:17,1/01/16 3:27,3.6,1,15.3,10
1/01/16 3:17,1/01/16 3:30,2.25,1,13.3,13
1/01/16 3:17,1/01/16 3:42,6.5,3,27.8,25
1/01/16 3:18,1/01/16 3:32,2.39,1,12.3,14
1/01/16 3:18,1/01/16 3:32,3.9,1,19.75,14
1/01/16 3:19,1/01/16 3:28,1.2,1,9.3,9
1/01/16 3:19,1/01/16 3:30,2.2,1,14.16,11
1/01/16 3:19,1/01/16 3:34,3.37,1,16.8,15
1/01/16 3:19,1/01/16 3:30,2.82,1,15.38,11
1/01/16 3:20,1/01/16 3:24,0.55,1,7.56,4
1/01/16 3:20,1/01/16 3:34,5.57,1,20.3,14
1/01/16 3:20,1/01/16 3:26,1.4,1,10.1,6
1/01/16 3:20,1/01/16 3:44,4.01,2,19.3,24
1/01/16 3:21,1/01/16 3:32,2.05,3,12.96,11
1/01/16 3:21,1/01/16 3:29,1.79,1,9.3,8
1/01/16 3:21,1/01/16 3:26,1.21,4,7.3,5
1/01/16 3:21,1/01/16 3:39,4.6,1,21.35,18
1/01/16 3:22,1/01/16 3:46,3.03,3,23.79,24
1/01/16 3:22,1/01/16 3:43,5.5,1,24.35,21
1/01/16 3:22,1/01/16 3:47,10,3,37.56,25
1/01/16 3:22,1/01/16 3:36,2.1,1,15.99,14
1/01/16 3:23,1/01/16 3:29,1.14,1,10.14,6
1/01/16 3:23,1/01/16 4:00,11.76,2,37.3,37
1/01/16 3:23,1/01/16 3:38,5.7,2,23.16,15
1/01/16 3:23,1/01/16 3:41,3.5,1,15.8,18
1/01/16 3:24,1/01/16 3:58,6.5,1,27.3,34
1/01/16 3:24,1/01/16 3:35,2.34,1,12.41,11
1/01/16 3:25,1/01/16 3:36,2.7,2,16,11
1/01/16 3:26,1/01/16 3:59,7.84,1,28.8,33
1/01/16 3:26,1/01/16 3:57,11,2,43.55,31
1/01/16 3:26,1/01/16 3:40,4.4,2,21,14
1/01/16 3:27,1/01/16 3:43,4.24,4,16.8,16
1/01/16 3:27,1/01/16 3:47,4.37,1,17.3,20
1/01/16 3:27,1/01/16 3:31,1.3,1,7.3,4
1/01/16 3:27,1/01/16 3:37,1.15,1,11.16,10
1/01/16 3:28,1/01/16 3:33,0.96,1,8.84,5
1/01/16 3:28,1/01/16 3:39,1.9,1,10.8,11
1/01/16 3:29,1/01/16 3:44,3.52,1,17.76,15
1/01/16 3:29,1/01/16 3:41,3.89,1,14.8,12
1/01/16 3:29,1/01/16 3:33,1.2,1,6.8,4
1/01/16 3:30,1/01/16 3:34,0.84,1,6.3,4
1/01/16 3:30,1/01/16 3:41,2.6,1,14.15,11
1/01/16 3:30,1/01/16 3:37,1.37,2,8.3,7
1/01/16 3:31,1/01/16 3:50,3.9,1,17.3,19
1/01/16 3:31,1/01/16 3:35,0.8,1,6.8,4
1/01/16 3:31,1/01/16 3:59,8.4,2,41.79,28
1/01/16 3:31,1/01/16 3:39,0.9,1,6.8,8
1/01/16 3:32,1/01/16 3:37,1.45,1,7.8,5
1/01/16 3:32,1/01/16 3:45,2.42,1,11.8,13
1/01/16 3:33,1/01/16 3:48,5.92,1,20,15
1/01/16 3:33,1/01/16 3:47,5.2,1,16.8,14
1/01/16 3:33,1/01/16 3:46,3.98,2,18.96,13
1/01/16 3:33,1/01/16 3:41,1.16,1,7.8,8
1/01/16 3:34,1/01/16 3:51,3.2,1,19.75,17
1/01/16 3:34,1/01/16 3:54,8.45,1,27.3,20
1/01/16 3:34,1/01/16 3:56,3.56,2,20.3,22
1/01/16 3:34,1/01/16 3:41,1.8,1,8.8,7
1/01/16 3:35,1/01/16 3:58,11.11,2,33.8,23
1/01/16 3:35,1/01/16 4:05,11.2,1,41.8,30
1/01/16 3:35,1/01/16 3:55,3.74,2,21.3,20
1/01/16 3:36,1/01/16 3:43,1.5,1,10.56,7
1/01/16 3:37,1/01/16 3:46,2.8,2,12.3,9
1/01/16 3:37,1/01/16 3:42,1.94,3,8.3,5
1/01/16 3:37,1/01/16 4:01,5.44,1,21.8,24
1/01/16 3:38,1/01/16 4:05,5.2,2,24.3,27
1/01/16 3:39,1/01/16 3:53,3.15,2,15.8,14
1/01/16 3:39,1/01/16 3:44,0.8,1,8.15,5
1/01/16 3:40,1/01/16 3:46,1.1,1,9.35,6
1/01/16 3:40,1/01/16 3:50,0.71,1,8.3,10
1/01/16 3:41,1/01/16 4:13,6.3,1,27.3,32
1/01/16 3:41,1/01/16 3:49,1.1,2,11,8
1/01/16 3:42,1/01/16 4:06,7.1,1,24.8,24
1/01/16 3:42,1/01/16 3:59,6.44,1,26.3,17
1/01/16 3:43,1/01/16 3:50,1.8,3,10.3,7
1/01/16 3:43,1/01/16 4:01,4.9,1,24.4,18
1/01/16 3:43,1/01/16 4:06,5.84,4,26.76,23
1/01/16 3:44,1/01/16 4:19,13.6,3,46.8,35
1/01/16 3:44,1/01/16 3:59,6.42,4,21.3,15
1/01/16 3:44,1/01/16 3:51,1.7,1,8.3,7
1/01/16 3:45,1/01/16 3:53,2.3,1,13.39,8
1/01/16 3:45,1/01/16 3:53,1.7,1,11.15,8
1/01/16 3:46,1/01/16 3:53,1.4,1,8.3,7
1/01/16 3:46,1/01/16 4:06,4.9,2,22.3,20
1/01/16 3:47,1/01/16 3:52,0.9,4,8.5,5
1/01/16 3:47,1/01/16 3:51,0.8,1,7.56,4
1/01/16 3:48,1/01/16 3:57,3.44,1,15.36,9
1/01/16 3:48,1/01/16 4:01,6.6,1,21.3,13
1/01/16 3:48,1/01/16 4:18,14,2,50.15,30
1/01/16 3:49,1/01/16 3:58,2,1,12.95,9
1/01/16 3:49,1/01/16 4:18,15.6,1,90.35,29
1/01/16 3:49,1/01/16 4:06,5.13,2,22.56,17
1/01/16 3:50,1/01/16 3:58,1.6,1,9.3,8
1/01/16 3:50,1/01/16 4:10,6.9,1,30.9,20
1/01/16 3:51,1/01/16 4:09,5.3,1,24,18
1/01/16 3:51,1/01/16 4:05,2.5,1,13.3,14
1/01/16 3:51,1/01/16 4:03,2.57,2,15.96,12
1/01/16 3:52,1/01/16 4:05,3.2,1,13.81,13
1/01/16 3:52,1/01/16 4:03,2.33,1,11.3,11
1/01/16 3:52,1/01/16 4:06,6.54,1,27.25,14
1/01/16 3:52,1/01/16 4:02,2.1,1,10.8,10
1/01/16 3:53,1/01/16 4:13,4.7,2,19.3,20
1/01/16 3:53,1/01/16 4:02,2.17,1,10.3,9
1/01/16 3:54,1/01/16 4:09,4.32,1,20.16,15
1/01/16 3:54,1/01/16 4:00,1.5,2,8.3,6
1/01/16 3:54,1/01/16 4:07,2.29,1,12.3,13
1/01/16 3:54,1/01/16 4:22,5.7,2,23.3,28
1/01/16 3:55,1/01/16 4:02,1.8,2,10.55,7
1/01/16 3:56,1/01/16 4:13,3.2,1,18.35,17
1/01/16 3:56,1/01/16 4:15,7.83,1,30.96,19
1/01/16 3:57,1/01/16 4:02,0.6,1,7.55,5
1/01/16 3:57,1/01/16 4:07,2.98,2,12.8,10
1/01/16 3:58,1/01/16 4:15,3.5,2,18.96,17
1/01/16 3:58,1/01/16 4:08,2.93,1,12.3,10
1/01/16 3:59,1/01/16 4:03,1.71,2,9.36,4
1/01/16 3:59,1/01/16 4:13,5.1,2,18.8,14
1/01/16 3:59,1/01/16 4:42,9.1,1,40.8,43
1/01/16 3:59,1/01/16 4:09,2.8,1,11.8,10
1/01/16 4:00,1/01/16 4:32,8.7,1,37.56,32
1/01/16 4:00,1/01/16 4:28,4.7,2,26.15,28
1/01/16 4:01,1/01/16 4:10,2,2,10.3,9
1/01/16 4:01,1/01/16 4:30,8.9,2,30.3,29
1/01/16 4:02,1/01/16 4:12,1.8,1,11.3,10
1/01/16 4:02,1/01/16 4:35,9.2,1,43.29,33
1/01/16 4:02,1/01/16 4:09,1.35,1,9.96,7
1/01/16 4:03,1/01/16 4:17,3.3,1,17.85,14
1/01/16 4:03,1/01/16 4:27,14.01,1,39.3,24
1/01/16 4:03,1/01/16 4:11,1.29,2,9.96,8
1/01/16 4:04,1/01/16 4:28,5.54,1,26.76,24
1/01/16 4:04,1/01/16 4:18,1.76,1,14.16,14
1/01/16 4:04,1/01/16 4:20,5.55,1,21.3,16
1/01/16 4:05,1/01/16 4:11,1.3,1,9.3,6
1/01/16 4:05,1/01/16 4:35,7.98,1,34.56,30
1/01/16 4:06,1/01/16 4:13,1.6,4,10.56,7
1/01/16 4:06,1/01/16 4:22,5.1,1,18.8,16
1/01/16 4:06,1/01/16 4:19,4.07,3,19.12,13
1/01/16 4:07,1/01/16 4:19,5.37,2,18.8,12
1/01/16 4:07,1/01/16 4:11,0.8,1,7.55,4
1/01/16 4:08,1/01/16 4:15,1.91,1,11.16,7
1/01/16 4:08,1/01/16 4:38,9.4,1,33.8,30
1/01/16 4:09,1/01/16 4:16,1.54,1,11.44,7
1/01/16 4:09,1/01/16 4:20,1.33,1,9.8,11
1/01/16 4:09,1/01/16 4:27,7.08,1,23.3,18
1/01/16 4:10,1/01/16 4:19,2.07,1,10.8,9
1/01/16 4:10,1/01/16 4:18,2.01,1,9.8,8
1/01/16 4:10,1/01/16 4:32,6,1,22.8,22
1/01/16 4:11,1/01/16 4:19,2.4,1,12.95,8
1/01/16 4:11,1/01/16 4:30,6.2,2,21.3,19
1/01/16 4:11,1/01/16 4:25,2.8,2,16.55,14
1/01/16 4:11,1/01/16 4:21,2.4,1,13.56,10
1/01/16 4:12,1/01/16 4:19,2.6,1,12.35,7
1/01/16 4:12,1/01/16 4:23,3.1,1,16,11
1/01/16 4:13,1/01/16 4:26,6.98,1,27.36,13
1/01/16 4:13,1/01/16 4:31,2,3,14.3,18
1/01/16 4:13,1/01/16 4:17,1.44,1,8.76,4
1/01/16 4:14,1/01/16 4:19,1.5,1,9.95,5
